StudentID,student_name,gender,grade,school_name,reading_score,math_score
36402,ErikaWade,F,11th,FordHighSchool,98,70
36403,SusanGrant,F,9th,FordHighSchool,87,70
36404,CarlosGonzalez,M,12th,FordHighSchool,84,58
36405,SeanChandler,M,11th,FordHighSchool,82,73
36406,JeremyTaylor,M,12th,FordHighSchool,74,67
36407,EricaSnyder,F,12th,FordHighSchool,65,55
36408,EthanSchmidt,M,10th,FordHighSchool,96,98
36409,GeorgeAtkinson,M,9th,FordHighSchool,75,85
36410,ChristopherHowe,M,12th,FordHighSchool,75,71
36411,RobertHarris,M,12th,FordHighSchool,74,58
36412,MatthewPacheco,M,12th,FordHighSchool,72,63
36413,JasonEdwards,M,9th,FordHighSchool,73,56
36414,MelissaMendez,F,9th,FordHighSchool,94,82
36415,LarryKirk,M,9th,FordHighSchool,69,67
36416,KimberlyBlack,F,9th,FordHighSchool,97,89
36417,JosephClark,M,10th,FordHighSchool,98,78
36418,MarkGalvan,M,12th,FordHighSchool,63,81
36419,HaileyBrewer,F,10th,FordHighSchool,89,78
36420,MichelePowell,F,9th,FordHighSchool,90,80
36421,PaigeJohnson,F,10th,FordHighSchool,69,60
36422,MaryRogers,F,9th,FordHighSchool,70,60
36423,ElizabethNoble,F,11th,FordHighSchool,71,59
36424,LarryRivers,M,11th,FordHighSchool,89,85
36425,EricBrown,M,12th,FordHighSchool,79,94
36426,VeronicaTownsend,F,9th,FordHighSchool,96,82
36427,MicheleFinley,F,10th,FordHighSchool,86,67
36428,CindyHayes,F,12th,FordHighSchool,99,74
36429,CrystalSpencer,F,12th,FordHighSchool,72,90
36430,RebeccaSherman,F,10th,FordHighSchool,71,63
36431,MariaJohnson,F,9th,FordHighSchool,68,80
36432,RachelHurst,F,10th,FordHighSchool,65,92
36433,HerbertDecker,M,9th,FordHighSchool,98,71
36434,RyanFowler,M,11th,FordHighSchool,81,89
36435,AutumnMoore,F,9th,FordHighSchool,96,93
36436,BelindaFrost,F,9th,FordHighSchool,66,89
36437,RandallRivera,M,11th,FordHighSchool,78,92
36438,TerriDennis,F,9th,FordHighSchool,82,79
36439,MikaylaJohnson,F,9th,FordHighSchool,76,84
36440,TraciHarper,F,10th,FordHighSchool,87,55
36441,ChristieSheppard,F,10th,FordHighSchool,81,98
36442,TonyaCortez,F,9th,FordHighSchool,91,63
36443,HannahPratt,F,9th,FordHighSchool,95,85
36444,DavidBoyle,M,10th,FordHighSchool,93,97
36445,PatriciaBooneMD,F,10th,FordHighSchool,91,86
36446,TaraPage,F,9th,FordHighSchool,70,95
36447,JessicaKelly,F,11th,FordHighSchool,67,57
36448,SarahGiles,F,10th,FordHighSchool,92,89
36449,CindyGreen,F,10th,FordHighSchool,97,59
36450,CatherineSilva,F,12th,FordHighSchool,87,67
36451,JamesStewart,M,9th,FordHighSchool,63,86
36452,MarioWalsh,M,9th,FordHighSchool,96,69
36453,AlexandraWalker,F,10th,FordHighSchool,80,89
36454,KennethSingleton,M,9th,FordHighSchool,63,83
36455,MrRobertEstrada,M,9th,FordHighSchool,77,78
36456,TylerScott,M,11th,FordHighSchool,66,81
36457,StephanieHughes,F,9th,FordHighSchool,97,98
36458,LuisCooper,M,10th,FordHighSchool,76,80
36459,MatthewNolan,M,10th,FordHighSchool,85,79
36460,SaraSmith,F,11th,FordHighSchool,71,73
36461,KellyWard,F,9th,FordHighSchool,70,72
36462,ChristinaRoss,F,12th,FordHighSchool,69,79
36463,JeremyRichardson,M,10th,FordHighSchool,68,76
36464,AndrewBrennan,M,9th,FordHighSchool,77,86
36465,MichaelRobinson,M,9th,FordHighSchool,82,98
36466,SuzanneRodriguez,F,11th,FordHighSchool,72,97
36467,LauraWall,F,9th,FordHighSchool,92,64
36468,JoelGibson,M,11th,FordHighSchool,75,71
36469,IanSmith,M,11th,FordHighSchool,95,71
36470,JohnPeterson,M,9th,FordHighSchool,79,93
36471,VeronicaCook,F,10th,FordHighSchool,73,69
36472,MichaelHaynes,M,10th,FordHighSchool,72,94
36473,MichaelHill,M,12th,FordHighSchool,85,68
36474,RichardMurray,M,9th,FordHighSchool,99,90
36475,KristaBennett,F,11th,FordHighSchool,90,89
36476,PamelaRamos,F,9th,FordHighSchool,84,88
36477,SamanthaGriffin,F,9th,FordHighSchool,85,86
36478,MichaelWilliams,M,10th,FordHighSchool,78,83
36479,ArthurWhite,M,10th,FordHighSchool,79,80
36480,WilliamMoore,M,10th,FordHighSchool,69,89
36481,KyleHenry,M,9th,FordHighSchool,93,77
36482,JamesFloyd,M,9th,FordHighSchool,98,64
36483,SheenaSmith,F,12th,FordHighSchool,71,84
36484,AlanWatkins,M,10th,FordHighSchool,82,97
36485,GaryMoreno,M,9th,FordHighSchool,98,99
36486,DeborahBrown,F,9th,FordHighSchool,85,73
36487,AmandaChristian,F,11th,FordHighSchool,89,70
36488,JennaYoung,F,12th,FordHighSchool,73,60
36489,CynthiaCampos,F,10th,FordHighSchool,72,88
36490,TraceyMckee,F,12th,FordHighSchool,88,87
36491,RichardJordan,M,12th,FordHighSchool,63,80
36492,ChristineBaker,F,10th,FordHighSchool,84,76
36493,JeanHorton,F,10th,FordHighSchool,86,75
36494,MrKevinYates,M,10th,FordHighSchool,76,65
36495,MaryJoseph,F,11th,FordHighSchool,92,80
36496,TiffanySchneider,F,9th,FordHighSchool,91,67
36497,JoshuaShea,M,12th,FordHighSchool,68,72
36498,JoanCopeland,F,9th,FordHighSchool,63,91
36499,AutumnScott,F,11th,FordHighSchool,77,77
36500,RachelEaton,F,12th,FordHighSchool,64,99
36501,ErikLuna,M,11th,FordHighSchool,82,76
36502,ElizabethWeaver,F,9th,FordHighSchool,81,66
36503,ChristinaHarris,F,9th,FordHighSchool,77,98
36504,RaymondSims,M,11th,FordHighSchool,80,99
36505,MonicaPearson,F,11th,FordHighSchool,90,61
36506,ScottCooper,M,11th,FordHighSchool,83,71
36507,KellyMorales,F,12th,FordHighSchool,77,86
36508,NicolePetersen,F,10th,FordHighSchool,99,72
36509,SaraWalter,F,12th,FordHighSchool,69,59
36510,BeckyJohnson,F,12th,FordHighSchool,67,81
36511,IanKerr,M,9th,FordHighSchool,86,67
36512,KristaMartin,F,11th,FordHighSchool,73,84
36513,SydneyAnderson,F,12th,FordHighSchool,85,95
36514,DonJohnson,M,11th,FordHighSchool,75,80
36515,KelseyBentley,F,9th,FordHighSchool,88,70
36516,AlexLewis,M,9th,FordHighSchool,76,68
36517,JaredJohnson,M,10th,FordHighSchool,63,83
36518,AmyPerez,F,9th,FordHighSchool,94,80
36519,LeslieBarnett,F,10th,FordHighSchool,80,73
36520,JessicaBrown,F,11th,FordHighSchool,91,73
36521,JasmineAnderson,F,11th,FordHighSchool,64,63
36522,KellyPineda,F,11th,FordHighSchool,85,85
36523,PaulLee,M,9th,FordHighSchool,64,86
36524,SallyMartin,F,9th,FordHighSchool,84,56
36525,AmandaDavenport,F,10th,FordHighSchool,71,56
36526,RichardWelch,M,10th,FordHighSchool,98,89
36527,JillianEvans,F,10th,FordHighSchool,86,99
36528,JamesLawrence,M,9th,FordHighSchool,69,55
36529,MatthewRitter,M,11th,FordHighSchool,87,60
36530,LisaMccarty,F,10th,FordHighSchool,63,70
36531,RickyGarcia,M,12th,FordHighSchool,67,74
36532,ChadWilliams,M,11th,FordHighSchool,89,87
36533,LoriBeck,F,11th,FordHighSchool,86,62
36534,MichaelPatterson,M,9th,FordHighSchool,85,75
36535,VictorCase,M,9th,FordHighSchool,64,73
36536,ManuelWalters,M,9th,FordHighSchool,77,75
36537,AdamLopez,M,11th,FordHighSchool,95,70
36538,CoreyRamos,M,11th,FordHighSchool,85,89
36539,PaulJohnston,M,11th,FordHighSchool,92,61
36540,OliviaFitzpatrick,F,12th,FordHighSchool,85,56
36541,VickiHouse,F,11th,FordHighSchool,74,94
36542,JamesFowlerIII,M,12th,FordHighSchool,97,71
36543,KristopherJames,M,10th,FordHighSchool,94,62
36544,LarryDay,M,9th,FordHighSchool,79,71
36545,CharlotteGordon,F,10th,FordHighSchool,81,70
36546,AndreaWelchDDS,F,12th,FordHighSchool,80,74
36547,TeresaMorris,F,12th,FordHighSchool,97,88
36548,RichardKim,M,10th,FordHighSchool,93,86
36549,JohnHawkins,M,10th,FordHighSchool,68,76
36550,TinaWard,F,11th,FordHighSchool,84,64
36551,JamieBeltran,F,11th,FordHighSchool,82,68
36552,JohnnyRamirez,M,9th,FordHighSchool,85,94
36553,WilliamParker,M,9th,FordHighSchool,84,55
36554,MelissaAndrews,F,11th,FordHighSchool,67,61
36555,MaryEdwards,F,11th,FordHighSchool,65,95
36556,ValerieWeber,F,11th,FordHighSchool,99,55
36557,DebbieLittle,F,9th,FordHighSchool,92,77
36558,RhondaValentine,F,10th,FordHighSchool,91,76
36559,JacobSmith,M,12th,FordHighSchool,92,99
36560,TheresaGamble,F,9th,FordHighSchool,82,67
36561,PatriciaRichmond,F,9th,FordHighSchool,78,94
36562,MichaelMoore,M,9th,FordHighSchool,79,79
36563,KarenBolton,F,9th,FordHighSchool,76,77
36564,PennyCarter,F,9th,FordHighSchool,88,74
36565,JosephLucas,M,10th,FordHighSchool,71,82
36566,ToddSkinner,M,9th,FordHighSchool,70,61
36567,RandyMaddox,M,9th,FordHighSchool,92,59
36568,LisaPerez,F,9th,FordHighSchool,63,87
36569,HollyOwens,F,9th,FordHighSchool,88,60
36570,MelissaGibson,F,12th,FordHighSchool,98,82
36571,AnnRoss,F,11th,FordHighSchool,77,57
36572,ShannonTodd,F,10th,FordHighSchool,78,89
36573,AmandaJohnson,F,9th,FordHighSchool,64,87
36574,MichelleHogan,F,9th,FordHighSchool,85,93
36575,JoshuaCabrera,M,9th,FordHighSchool,82,92
36576,CatherineMendez,F,9th,FordHighSchool,77,57
36577,AngelaJackson,F,11th,FordHighSchool,80,79
36578,MsSaraParker,F,12th,FordHighSchool,96,57
36579,LoriWelch,F,10th,FordHighSchool,82,89
36580,DennisWilliams,M,11th,FordHighSchool,65,63
36581,NicoleBates,F,11th,FordHighSchool,72,99
36582,AndreaLewis,F,11th,FordHighSchool,71,98
36583,MeganFoster,F,9th,FordHighSchool,69,79
36584,DestinyMcdonald,F,11th,FordHighSchool,90,71
36585,EvanSmith,M,10th,FordHighSchool,68,92
36586,LaurenAdkins,F,11th,FordHighSchool,83,97
36587,KatherineJones,F,12th,FordHighSchool,97,56
36588,VictoriaBlake,F,12th,FordHighSchool,77,62
36589,KyleSolomon,M,11th,FordHighSchool,95,86
36590,RyanAshley,M,10th,FordHighSchool,66,66
36591,WilliamDunn,M,11th,FordHighSchool,87,56
36592,MichelleGreen,F,9th,FordHighSchool,74,67
36593,ChadDuffy,M,11th,FordHighSchool,74,61
36594,JessicaRamos,F,12th,FordHighSchool,73,84
36595,BeckyBarber,F,9th,FordHighSchool,89,70
36596,CharlesHarris,M,10th,FordHighSchool,63,98
36597,MorganCabrera,F,12th,FordHighSchool,85,71
36598,KimberlyCarter,F,9th,FordHighSchool,79,60
36599,AlexisRobertson,M,9th,FordHighSchool,75,88
36600,KeithRuiz,M,9th,FordHighSchool,75,60
36601,PamelaReed,F,9th,FordHighSchool,67,58
36602,SarahChapman,F,12th,FordHighSchool,66,71
36603,AnthonyNixon,M,9th,FordHighSchool,63,58
36604,ColleenReyes,F,10th,FordHighSchool,81,83
36605,TonyaFigueroa,F,11th,FordHighSchool,73,96
36606,JosephMcdaniel,M,10th,FordHighSchool,75,66
36607,DylanHenderson,M,12th,FordHighSchool,91,97
36608,TylerWilson,M,10th,FordHighSchool,92,97
36609,JamesGilbert,M,10th,FordHighSchool,89,72
36610,MrsBrittanyPerryMD,F,12th,FordHighSchool,70,74
36611,DavidMorris,M,10th,FordHighSchool,75,92
36612,HeidiBell,F,10th,FordHighSchool,93,96
36613,MaryAyala,F,9th,FordHighSchool,95,64
36614,WhitneyMorris,F,10th,FordHighSchool,89,94
36615,RobinAdams,F,12th,FordHighSchool,68,90
36616,KevinKelly,M,11th,FordHighSchool,88,68
36617,ChristineHughes,F,9th,FordHighSchool,77,98
36618,NancySmith,F,11th,FordHighSchool,66,94
36619,JenniferHunter,F,10th,FordHighSchool,71,71
36620,IanMiller,M,12th,FordHighSchool,88,94
36621,LauraValenzuela,F,10th,FordHighSchool,73,77
36622,StephenLambert,M,12th,FordHighSchool,95,83
36623,KelseyOwens,F,9th,FordHighSchool,68,81
36624,AshleyClark,F,12th,FordHighSchool,90,81
36625,JoseZamora,M,12th,FordHighSchool,86,57
36626,NoahChapman,M,10th,FordHighSchool,68,76
36627,AmberStout,F,12th,FordHighSchool,99,59
36628,DeniseJenkins,F,10th,FordHighSchool,96,72
36629,DanielleAnderson,F,9th,FordHighSchool,85,73
36630,JayMiller,M,12th,FordHighSchool,71,93
36631,MatthewLee,M,9th,FordHighSchool,67,62
36632,TammyConrad,F,11th,FordHighSchool,76,63
36633,GaryWatson,M,11th,FordHighSchool,67,61
36634,BrandonGarcia,M,10th,FordHighSchool,64,67
36635,JeanneReed,F,11th,FordHighSchool,90,99
36636,ElizabethJensen,F,10th,FordHighSchool,85,83
36637,EmilyTaylor,F,10th,FordHighSchool,91,77
36638,LeonardBrewer,M,12th,FordHighSchool,98,77
36639,BriannaLee,F,9th,FordHighSchool,84,71
36640,DianeRosario,F,11th,FordHighSchool,99,98
36641,MichaelMason,M,10th,FordHighSchool,77,87
36642,MariahHolt,F,10th,FordHighSchool,75,73
36643,ReginaRobinson,F,12th,FordHighSchool,66,71
36644,KariBaker,F,9th,FordHighSchool,84,88
36645,KellyKlein,F,9th,FordHighSchool,63,81
36646,JasonLambert,M,9th,FordHighSchool,81,71
36647,JefferyWolfe,M,11th,FordHighSchool,70,66
36648,KathrynMartinez,F,9th,FordHighSchool,91,75
36649,TimothyMccoyDVM,M,10th,FordHighSchool,98,90
36650,StephanieDorsey,F,10th,FordHighSchool,84,61
36651,KeithWaller,M,9th,FordHighSchool,66,78
36652,PaulJones,M,10th,FordHighSchool,82,85
36653,StephanieGraham,F,12th,FordHighSchool,69,60
36654,ThomasJohnson,M,10th,FordHighSchool,95,68
36655,PatriciaYates,F,9th,FordHighSchool,73,69
36656,CodyStewart,M,11th,FordHighSchool,71,88
36657,TimothyBarnes,M,11th,FordHighSchool,77,83
36658,MichaelNichols,M,10th,FordHighSchool,85,97
36659,TimothyWalsh,M,10th,FordHighSchool,88,76
36660,VeronicaScott,F,11th,FordHighSchool,99,77
36661,KatieNewman,F,9th,FordHighSchool,72,84
36662,AndreWest,M,10th,FordHighSchool,64,82
36663,MichaelRowe,M,12th,FordHighSchool,77,62
36664,TannerBennett,M,10th,FordHighSchool,68,67
36665,JenniferRusso,F,9th,FordHighSchool,95,65
36666,KelliMckinney,F,9th,FordHighSchool,94,68
36667,AnnHarris,F,9th,FordHighSchool,80,58
36668,LindaClark,F,11th,FordHighSchool,83,73
36669,ChloePhillips,F,9th,FordHighSchool,71,63
36670,MichaelKennedy,M,12th,FordHighSchool,64,99
36671,ChristopherBurns,M,10th,FordHighSchool,97,89
36672,VictorOrr,M,11th,FordHighSchool,84,90
36673,AlexaLevy,F,12th,FordHighSchool,91,74
36674,KristinRush,F,11th,FordHighSchool,99,94
36675,KimberlyMay,F,9th,FordHighSchool,65,96
36676,HeatherWheeler,F,9th,FordHighSchool,79,90
36677,DebraBaker,F,9th,FordHighSchool,65,91
36678,AnthonyScott,M,11th,FordHighSchool,83,56
36679,AnitaSmith,F,10th,FordHighSchool,80,95
36680,RichardBurch,M,11th,FordHighSchool,74,57
36681,WhitneyStevens,F,10th,FordHighSchool,75,73
36682,JamesGeorge,M,11th,FordHighSchool,89,73
36683,MarthaDouglas,F,12th,FordHighSchool,92,84
36684,ChristineFranco,F,10th,FordHighSchool,90,86
36685,MaryRussell,F,11th,FordHighSchool,90,87
36686,SarahKerr,F,9th,FordHighSchool,78,86
36687,TeresaPena,F,10th,FordHighSchool,93,83
36688,DavidStrong,M,11th,FordHighSchool,83,72
36689,ElizabethMontgomery,F,12th,FordHighSchool,84,83
36690,MicheleMendez,F,10th,FordHighSchool,83,99
36691,BrittanyPittman,F,11th,FordHighSchool,80,88
36692,JayJoseph,M,10th,FordHighSchool,70,96
36693,MorganArmstrong,F,12th,FordHighSchool,98,98
36694,MarkDominguez,M,12th,FordHighSchool,96,79
36695,GregoryWilliams,M,11th,FordHighSchool,79,74
36696,RaymondBenjamin,M,12th,FordHighSchool,76,98
36697,AnthonyJuarez,M,11th,FordHighSchool,63,71
36698,JasonGould,M,9th,FordHighSchool,84,88
36699,BrianHughes,M,12th,FordHighSchool,88,86
36700,BrittanyMooney,F,9th,FordHighSchool,85,81
36701,SeanFreeman,M,12th,FordHighSchool,67,57
36702,JaclynCannon,F,11th,FordHighSchool,84,99
36703,VincentMoyer,M,10th,FordHighSchool,91,61
36704,StevenBerry,M,9th,FordHighSchool,80,83
36705,ChristopherStevens,M,9th,FordHighSchool,92,81
36706,ChristopherOrtega,M,10th,FordHighSchool,63,80
36707,DavidChurch,M,10th,FordHighSchool,63,80
36708,MarvinMccormick,M,10th,FordHighSchool,98,72
36709,JeffreyDavidson,M,9th,FordHighSchool,64,89
36710,JanetBurnett,F,10th,FordHighSchool,92,55
36711,KyleFarley,M,10th,FordHighSchool,63,89
36712,IsaiahSchmidt,M,11th,FordHighSchool,90,80
36713,RichardStewart,M,9th,FordHighSchool,92,78
36714,KatherineAnderson,F,9th,FordHighSchool,64,83
36715,JulieDiaz,F,9th,FordHighSchool,89,56
36716,HeatherWade,F,9th,FordHighSchool,74,74
36717,LynnOrtega,F,9th,FordHighSchool,71,60
36718,JacobWilson,M,10th,FordHighSchool,88,77
36719,MargaretBell,F,12th,FordHighSchool,76,68
36720,LauraPatterson,F,9th,FordHighSchool,89,86
36721,SaraRhodes,F,10th,FordHighSchool,63,99
36722,MarkWoods,M,9th,FordHighSchool,73,60
36723,LindseyWheeler,F,11th,FordHighSchool,87,71
36724,MichaelPeterson,M,9th,FordHighSchool,83,98
36725,BryanStewart,M,11th,FordHighSchool,77,69
36726,MatthewMurray,M,9th,FordHighSchool,65,91
36727,KaylaBuchanan,F,11th,FordHighSchool,64,77
36728,WilliamBarrera,M,9th,FordHighSchool,86,72
36729,DavidRobinson,M,10th,FordHighSchool,73,65
36730,DavidHernandez,M,9th,FordHighSchool,67,94
36731,KyleCummings,M,11th,FordHighSchool,83,65
36732,AmyDowns,F,11th,FordHighSchool,76,56
36733,EmilySchmidt,F,12th,FordHighSchool,79,67
36734,DonnaSimmons,F,12th,FordHighSchool,91,92
36735,MelissaCohenMD,F,11th,FordHighSchool,83,82
36736,RebeccaHawkins,F,9th,FordHighSchool,66,82
36737,ReneeDurham,F,12th,FordHighSchool,77,80
36738,NancyClark,F,9th,FordHighSchool,93,80
36739,CliffordMcclure,M,11th,FordHighSchool,85,57
36740,JeffreyEstrada,M,9th,FordHighSchool,73,64
36741,LouisBanks,M,10th,FordHighSchool,92,81
36742,TammyKelly,F,11th,FordHighSchool,86,82
36743,RobertHarris,M,11th,FordHighSchool,75,71
36744,StevenBranch,M,12th,FordHighSchool,98,63
36745,HeatherMoore,F,9th,FordHighSchool,96,63
36746,GregoryDoyle,M,10th,FordHighSchool,98,90
36747,MaryHampton,F,12th,FordHighSchool,88,79
36748,MichaelReeves,M,9th,FordHighSchool,86,63
36749,LaurenRobinson,F,11th,FordHighSchool,78,58
36750,DustinSellers,M,10th,FordHighSchool,94,98
36751,KellyCombs,F,9th,FordHighSchool,72,96
36752,PatrickHouston,M,9th,FordHighSchool,66,86
36753,JustinValenzuela,M,9th,FordHighSchool,81,55
36754,PeterDelgado,M,10th,FordHighSchool,65,82
36755,WilliamWrightII,M,9th,FordHighSchool,72,87
36756,AlejandraLawrence,F,11th,FordHighSchool,93,94
36757,ChadCrosby,M,11th,FordHighSchool,97,85
36758,StaceyFranklin,F,11th,FordHighSchool,74,99
36759,StevenBall,M,12th,FordHighSchool,88,98
36760,JohnCervantes,M,9th,FordHighSchool,93,68
36761,JoseWhite,M,9th,FordHighSchool,93,86
36762,LisaLewis,F,9th,FordHighSchool,89,92
36763,BrianDouglas,M,12th,FordHighSchool,71,57
36764,RyanWilson,M,9th,FordHighSchool,88,79
36765,SharonLopez,F,9th,FordHighSchool,82,66
36766,TimothyBurgess,M,11th,FordHighSchool,84,88
36767,RandyLynch,M,9th,FordHighSchool,69,62
36768,AndreaCarr,F,9th,FordHighSchool,93,92
36769,KaylaLee,F,9th,FordHighSchool,85,82
36770,JasmineMills,F,10th,FordHighSchool,93,85
36771,KyleStanley,M,9th,FordHighSchool,72,89
36772,JenniferHerring,F,10th,FordHighSchool,84,69
36773,MasonGraves,M,12th,FordHighSchool,64,87
36774,JohnMejia,M,9th,FordHighSchool,78,71
36775,ScottSmith,M,10th,FordHighSchool,79,77
36776,ChristianWallace,M,12th,FordHighSchool,84,66
36777,GregoryWeaver,M,9th,FordHighSchool,90,90
36778,JoseFinley,M,9th,FordHighSchool,93,87
36779,MelissaEdwards,F,11th,FordHighSchool,64,77
36780,FrancesHicks,F,9th,FordHighSchool,81,68
36781,BenjaminWilliams,M,10th,FordHighSchool,71,88
36782,AngelaEstrada,F,11th,FordHighSchool,74,90
36783,JulieScott,F,12th,FordHighSchool,87,85
36784,VeronicaHunter,F,9th,FordHighSchool,91,86
36785,RobertJohnson,M,10th,FordHighSchool,73,98
36786,DeniseBruce,F,11th,FordHighSchool,75,59
36787,KatherineThompson,F,12th,FordHighSchool,97,75
36788,EllenMendez,F,9th,FordHighSchool,66,81
36789,RuthFoley,F,11th,FordHighSchool,75,86
36790,DonnaGay,F,10th,FordHighSchool,63,88
36791,ElizabethHill,F,12th,FordHighSchool,93,88
36792,AmySalazar,F,10th,FordHighSchool,89,94
36793,MargaretSmith,F,10th,FordHighSchool,86,87
36794,DianeRodriguez,F,10th,FordHighSchool,94,83
36795,EricMartinez,M,9th,FordHighSchool,79,80
36796,JosephBishop,M,9th,FordHighSchool,65,72
36797,MichaelRogers,M,9th,FordHighSchool,96,77
36798,DaniellePhillips,F,10th,FordHighSchool,72,86
36799,ThomasCunningham,M,9th,FordHighSchool,74,57
36800,BryanWashington,M,10th,FordHighSchool,89,71
36801,LauraRomero,F,12th,FordHighSchool,84,81
36802,MarilynRubioDDS,F,9th,FordHighSchool,89,64
36803,MorganHardin,F,10th,FordHighSchool,75,85
36804,JamesThomas,M,10th,FordHighSchool,85,69
36805,KathleenGlover,F,12th,FordHighSchool,97,79
36806,JoseLewisMD,M,9th,FordHighSchool,80,96
36807,NathanielMiller,M,9th,FordHighSchool,66,88
36808,LoriBell,F,10th,FordHighSchool,73,56
36809,JamieMoody,F,10th,FordHighSchool,66,76
36810,BarbaraRoss,F,10th,FordHighSchool,94,80
36811,MichelleDuran,F,12th,FordHighSchool,68,66
36812,MichaelGreen,M,10th,FordHighSchool,79,74
36813,RobertMurray,M,9th,FordHighSchool,90,71
36814,JohnStark,M,11th,FordHighSchool,72,84
36815,StevenCarter,M,9th,FordHighSchool,99,61
36816,DwayneHill,M,12th,FordHighSchool,86,63
36817,MichelleKim,F,11th,FordHighSchool,87,62
36818,SuzanneJones,F,9th,FordHighSchool,93,75
36819,AnthonyHarris,M,12th,FordHighSchool,71,97
36820,StephanieDavenport,F,12th,FordHighSchool,90,59
36821,ErnestEllison,M,11th,FordHighSchool,97,58
36822,JosephAnderson,M,11th,FordHighSchool,95,55
36823,NicholeGriffith,F,9th,FordHighSchool,89,81
36824,JamieJones,F,10th,FordHighSchool,63,68
36825,DonnaHarris,F,9th,FordHighSchool,83,70
36826,CarolynWhite,F,9th,FordHighSchool,80,98
36827,MarcLee,M,11th,FordHighSchool,77,70
36828,TimothyPatton,M,9th,FordHighSchool,97,82
36829,WayneParker,M,11th,FordHighSchool,73,61
36830,GarySanford,M,12th,FordHighSchool,69,76
36831,DylanConway,M,9th,FordHighSchool,65,90
36832,GarrettTaylor,M,11th,FordHighSchool,94,63
36833,LatashaHughesMD,F,11th,FordHighSchool,84,72
36834,AliciaDurham,F,10th,FordHighSchool,89,61
36835,JoshuaMacdonald,M,12th,FordHighSchool,75,91
36836,MichaelGreen,M,10th,FordHighSchool,92,87
36837,CassandraMiller,F,10th,FordHighSchool,87,64
36838,LindsaySanchez,F,9th,FordHighSchool,81,65
36839,DavidCalhoun,M,9th,FordHighSchool,73,66
36840,JohnBoyd,M,10th,FordHighSchool,71,70
36841,SusanNewman,F,9th,FordHighSchool,68,85
36842,ThomasWilliams,M,9th,FordHighSchool,64,70
36843,CourtneyBurnett,F,10th,FordHighSchool,67,75
36844,MonicaWallaceDDS,F,10th,FordHighSchool,65,81
36845,SeanMoreno,M,10th,FordHighSchool,86,76
36846,JenniferGraham,F,9th,FordHighSchool,74,80
36847,ShannonLambert,F,11th,FordHighSchool,66,78
36848,JasonCarter,M,12th,FordHighSchool,77,98
36849,JosephRodriguez,M,9th,FordHighSchool,66,77
36850,JohnAnderson,M,11th,FordHighSchool,90,56
36851,JorgeKelly,M,9th,FordHighSchool,91,64
36852,JamesWilliams,M,11th,FordHighSchool,66,74
36853,JoshuaWilliams,M,9th,FordHighSchool,64,65
36854,WilliamBrennan,M,9th,FordHighSchool,99,97
36855,CindyHarrison,F,10th,FordHighSchool,98,69
36856,AmberRuiz,F,12th,FordHighSchool,67,62
36857,TommyWade,M,9th,FordHighSchool,96,62
36858,ShawnClay,M,10th,FordHighSchool,81,63
36859,NicoleGoodman,F,9th,FordHighSchool,81,79
36860,JamieThomas,F,10th,FordHighSchool,65,81
36861,JustinRobbins,M,10th,FordHighSchool,76,85
36862,KatherineStewart,F,11th,FordHighSchool,73,87
36863,ThomasAbbott,M,10th,FordHighSchool,71,69
36864,JenniferBartlett,F,11th,FordHighSchool,66,74
36865,RobinReed,F,10th,FordHighSchool,92,75
36866,JohnHernandez,M,9th,FordHighSchool,64,63
36867,PhillipPennington,M,10th,FordHighSchool,88,61
36868,JohnAnderson,M,12th,FordHighSchool,63,59
36869,JenniferGilbert,F,9th,FordHighSchool,74,99
36870,JamesDixon,M,11th,FordHighSchool,63,89
36871,GrantGarrett,M,9th,FordHighSchool,92,65
36872,NicoleWalls,F,10th,FordHighSchool,69,96
36873,SharonMclaughlin,F,9th,FordHighSchool,84,97
36874,BrianMoore,M,10th,FordHighSchool,66,66
36875,MichelleSalas,F,11th,FordHighSchool,99,76
36876,AshleyButler,F,9th,FordHighSchool,76,59
36877,ChristopherBradford,M,10th,FordHighSchool,69,77
36878,JohnJohnson,M,12th,FordHighSchool,90,57
36879,AmandaChapman,F,9th,FordHighSchool,83,75
36880,KatieRichardson,F,9th,FordHighSchool,90,74
36881,DeniseAllen,F,10th,FordHighSchool,84,78
36882,JenniferKeith,F,11th,FordHighSchool,98,86
36883,PatrickBlack,M,9th,FordHighSchool,87,64
36884,KimberlyZimmerman,F,10th,FordHighSchool,65,72
36885,TylerMcdaniel,M,12th,FordHighSchool,71,61
36886,LarryHuff,M,11th,FordHighSchool,89,93
36887,SamanthaCooke,F,9th,FordHighSchool,65,85
36888,MichaelScott,M,9th,FordHighSchool,75,86
36889,AutumnCortez,F,11th,FordHighSchool,96,76
36890,LoriHoward,F,11th,FordHighSchool,72,81
36891,WilliamAvila,M,11th,FordHighSchool,74,56
36892,AnthonyOliver,M,10th,FordHighSchool,98,81
36893,KarenArmstrong,F,11th,FordHighSchool,79,67
36894,AmyWhitaker,F,9th,FordHighSchool,93,88
36895,PennyWatts,F,11th,FordHighSchool,76,63
36896,BrendaSmith,F,11th,FordHighSchool,66,70
36897,RachelDuncan,F,11th,FordHighSchool,77,94
36898,MichaelWise,M,10th,FordHighSchool,98,88
36899,GregoryKing,M,10th,FordHighSchool,85,83
36900,NatalieFloyd,F,10th,FordHighSchool,87,88
